은혼2: 규칙은 깨라고 있는 것,"('영화 <은혼>만의 매력은 능청스러움과 서슴없음이다. 영화 안팎을 넘나들며 주연배우는 물론, 일본 만화와 영화를 사정없이 깨뜨려 웃음을 만든다. 2편은 주요 캐릭터의 개그와 패러디를 전반에 배치해 시리즈의 재미를 이어가면서 무장경찰 조직 신센구미를 비중 있게 다뤄 원작 팬들을 즐겁게 한다. 액션과 드라마에 힘을 실은 후반부는 전개가 다소 진부하지만 그 와중에도, 엔딩크레딧이 올라갈 때까지도 멈출 줄 모르는 후쿠다 유이치 감독의 코미디 연출은 예상을 훌쩍 뛰어넘는다. ', '밀린 집세를 모으기 위해\n\xa0아르바이트를 시작하게 된 해결사 3인방!\n\xa0\n\xa0 [소심 오타쿠 칩]을 강제 이식받고\n\xa0공격력을 완전히 잃어버린 신센구미 부장 ‘히지카타’를 만나게 된다.\n\xa0\n\xa0위기에 빠진 신센구미,\n\xa0그렇다면 무슨 일이든 해결해드리는 해결사 3인방이 출동한다!')"
여배우들의 티타임,"('영국을 대표하는 여성 배우 네 명을 조명한 다큐멘터리. 주디 덴치, 매기 스미스, 에일린 앗킨스, 조안 플로라이트는 연기예술공헌으로 영국 왕실로부터 여성 기사(Dame) 작위를 받은 배우들이다. 로저 미첼 감독은 네 배우를 불러 모으는 대신에 그들이 모임을 갖는 자리를 찾아가 일과 인생에 관한 질문을 던지고 그들의 격의 없는 대화를 카메라에 담는다. 네 배우의 회고와 함께 데뷔 시절과 전성기 모습, 대표작들이 자료 화면으로 등장하면서 자연스레 영국 문화 예술을 돌아보는 시간이 주어진다. 작품에 얽힌 뒷이야기와 연륜에서 우러나오는 현답을 들으면서 배우와 비범한 배우의 차이를 실감하게 된다. 여성 배우를 진정성 있게 다룬 흔치 않은 다큐멘터리다.', 'Q. 젊은 시절의 나에게 해주고 싶은 말이 있다면요?\xa0\xa0A. 조안 플로라이트\xa0내가 나중에서야 관심 갖게 된 것들을\xa0더 일찍 시작하라고 말해주고 싶어\xa0\xa0A. 에일린 앗킨스\xa0난 성질 좀 죽이라고 충고할 거야\xa0\xa0A. 매기 스미스\xa0아마 충고 따윈 안 들을 테지만\xa0그래도 굳이 찾자면 의심을 거두라고 말해주고 싶네\xa0\xa0A. 주디 덴치\xa0사랑에 쉽게 빠지지 말라고 말해줄 거야\xa0너무 한심하잖아')"
"동물, 원","('창살 밖에서 동물들을 ‘관람’만 했던, 혹은 TV의 야생 다큐를 통해 ‘동물의 왕국’을 접했던 관객들에게 <동물, 원>은 작은 충격일 것이다. 그 안에서 벌어지는 ‘동물의 사연’들은 그들에게 진정한 행복은 무엇이며, 동물원은 어떤 공간이 되어야 하며, 우리에게 그들은 어떤 존재인지, 수많은 질문을 던진다. 반려동물에 대한 중요성이 점점 높아지고 있는 요즘, <동물, 원>은 좀 더 본질적인 시선으로 바라본다.', '멸종 위기에 놓인 야생동물들과 \xa0그들을 정성스레 돌보는 사람들의 보통의 하루. \xa0\xa0“동물들은 태어나서 죽을 때까지 \xa0이 곳에서 평생을 살아갈 수 밖에 없어요” \xa0\xa0야생에서 멀어진 야생동물,\xa0자연에 더 가까워지고 싶은 동물원! \xa0울타리 뒤, 보이지 않는 세상이 시작된다.')"
"안녕, 미누","('<안녕, 미누>는 1992년부터 2009년까지 한국에서 노동자로, 문화 운동가로, 밴드 리더로 살았던 네팔 사람 미노드 목탄, 한국 이름으로는 ‘미누’에 대한 다큐멘터리다. 이 작품을 통해, 그리고 미누를 통해 드러나는 대한민국의 민낯은 너무나 부끄럽고,  우리가 외국인노동자들에게 가한 폭력은 살인적이다. 그럼에도 미누는 자신에게 강제 추방령을 내린 한국을 사랑하고 그리워하며, 언젠가는 한국으로 돌아가기를 꿈꾸며 한국 노래를 부르고 사람들에게 한국어를 가르친다. 과연 그에게 한국은 무엇일까? 영화를 열고 닫는, 미누가 부르는 ‘목포의 눈물’의 절절함은 관객의 심금을 울린다.', '고향집 뒷산 히말라야는 몰라도 ‘목포의 눈물’이 애창곡인 네팔사람 ‘미누’. \xa0스무 살에 한국에 와 식당일부터 봉제공장 재단사, 밴드 보컬까지 18년.\xa0한국을 누구보다 사랑하며 청춘을 바쳤지만 11년 전 강제 추방당했다.\xa0네팔로 돌아가 어엿한 사업가로 성장하고도 한국이 사무치게 그립다.\xa0그런 미누를 위해 옛 밴드 멤버들이 네팔에 날아와 함께 무대에 선다.\xa0눈에는 눈물이 맺히고, 마이크를 잡은 목장갑 손이 한없이 떨리는 미누.\xa0꿈만 같던 공연이 끝나고 미누는 “나 이제 죽어도 좋아”라며 환히 웃는데…')"
봉오동 전투,"('선량한 사람들을 학살하는 일본군의 잔인함에 대해 그와 같은 크기의 증오를 선사하는 것으로 영화의 쾌감을 전한다. 반면, 항일 독립군 투쟁사에서 최초로 거둔 대규모 승리의 의미와 목숨을 걸고 참여한 평범한 사람들의 이야기는 충분히 설명되지 않는다. 반일의 감정이 새롭게 커지는 시기에 관객의 마음은 더없이 후련하겠지만 역사적 사실이 의미의 해석보다 장르적 소재로만 활용되는 것은 다소 위험해 보인다.', '1919년 3.1운동 이후 봉오동 일대에서 독립군의 무장항쟁이 활발해진다.\xa0\xa0일본은 신식 무기로 무장한 월강추격대를 필두로 독립군 토벌 작전을 시작하고,\xa0독립군은 불리한 상황을 이겨내기 위해 봉오동 지형을 활용하기로 한다.\xa0\xa0항일대도를 휘두르는 비범한 칼솜씨의 해철(유해진)과 발 빠른 독립군 분대장 장하(류준열)\xa0그리고 해철의 오른팔이자 날쌘 저격수 병구(조우진)는\xa0빗발치는 총탄과 포위망을 뚫고 죽음의 골짜기로 일본군을 유인한다.\xa0\xa0계곡과 능선을 넘나들며 귀신같은 움직임과 예측할 수 없는 지략을 펼치는 독립군의 활약에\xa0일본군은 당황하기 시작하는데...\xa0\xa01920년 6월, 역사에 기록된 독립군의 첫 승리\xa0봉오동 죽음의 골짜기에 묻혔던 이야기가 지금부터 시작된다.')"
사자,"('오컬트와 종합격투 액션, 슈퍼히어로 영화를 이종교배했다. 악을 퇴치하는 구마 사제가 악과 대결을 벌이는 히어로가 되는 이야기. 히어로로 각성하는 성장담이 뼈대이고 능력을 발휘해 악과 한판 대결을 벌이는 순간이 볼거리다. 의도는 나쁘지 않은데 결과는 각 요소들의 장점을 갉아먹는 쪽으로 작동했다. 오컬트 특유의 긴장과 오싹한 분위기는 거의 없고, 성장 서사는 너무 느리고 설득력이 떨어져 답답하다. 차라리 독특한 액션 쪽에 과감하게 방점을 찍었으면 나으련만 그마저 갈팡질팡하다 애매하게 끝을 맺는다. 재미있는 요소가 제법 많고 제대로 활용을 못해 아쉬운 야심작. 하고 싶은 것과 할 수 있는 것의 구분이 필요하다.', '어릴 적 아버지를 잃은 뒤 세상에 대한 불신만 남은 격투기 챔피언 ‘용후’(박서준). \xa0어느 날 원인을 알 수 없는 깊은 상처가 손바닥에 생긴 것을 발견하고,\xa0도움을 줄 누군가가 있다는 장소로 향한다.\xa0그곳에서 바티칸에서 온 구마사제 ‘안신부’(안성기)를 만나  \xa0자신의 상처 난 손에 특별한 힘이 있음을 깨닫게 되는 ‘용후’. \xa0이를 통해 세상을 혼란에 빠뜨리는 악(惡)의 존재를 알게 되고,\xa0강력한 배후이자 악을 퍼뜨리는 검은 주교 ‘지신’(우도환)을 찾아 나선 ‘안신부’와 함께 하게 되는데...!\xa0\xa0악의 편에 설 것인가 \xa0악에 맞설 것인가 \xa0신의 사자가 온다!')"
카일라스 가는 길,"('감독은 80대 어머니와 함께 러시아의 바이칼 호수부터, 몽골과 고비 사막 그리고 알타이 산맥과 타클라마칸 사막과 티베트의 카일라스까지 함께 하고 기록한다. 그 여정 만으로도 인상적인 <카일라스 가는 길>은 낯설면서도 장엄한 풍경을 경유하는 순례자들의 영화다. 그 여백을 채우는 어머니의 일기는 느슨하게 다큐의 서사를 구성한다. 대사 부분을 조금 줄이고 그만큼 침묵을 늘렸다면 좀 더 울림 있는 작품이 되지 않았을까 싶다.', '- 할머니의 ‘파미르 일기’ 중\xa0\xa0돌아오지 못한 사람들을 위해 기도를 올리고자 했던 어머니\xa0지구에서 가장 아름다운 일출과 푸른 새벽을 만날 수 있는\xa0티베트의 성지 카일라스로 떠났다.  \xa0바이칼 호수에서 티베트까지, 인생을 닮은 아름다운 길 위에서\xa0“여든 네살 생일을 정말 축하합니다!“')"
나는 예수님이 싫다,"('성장담이 이토록 많은 건 그만큼 공감의 폭이 넓은 강력한 소재이기 때문이다. 같은 이유로 이 빤한 이야기를 개성 있게 전달하긴 쉽지 않다. <예수님이 싫다>는 그걸 해낸 드문 영화다. 오쿠야마 히로시 감독은 자신의 데뷔작이자 자전적인 경험을 바탕으로 한 이 영화에서 각본, 촬영, 편집을 모두 소화하며 자신의 체험과 그 시절의 감각을 온전히 전달한다. 시골로 전학을 간 소년이 자신에게만 보이는 작은 예수님을 만난다는 설정은 독특하다. 하지만 이 영화의 진가는 기발한 소재나 상상에 기대지 않고 담백하고 사실적으로 표현된 접근 방식에 있다. 동심을 함부로 단정 짓는 대신 거리를 둔 채 담담히 지켜봐 주는 영화. 추억, 동심, 향수 등 멀어질수록 선명해지는 것들에 대한 통찰이 돋보인다.', ""도쿄에서 한적한 시골 마을로 전학 오게 된 소년 '유라'\n\xa0모든 게 낯설기만 한 어느 날, '유라' 앞에 작은 예수님이 나타난다.\n\xa0\n\xa0“이 학교에서 친구가 생기게 해주세요”\n\xa0\n\xa0'유라'는 자신의 소원을 들어주는 작은 예수님과 \n\xa0하루하루 아주 특별한 일상을 보내게 된다.\n\xa0\n\xa0그러던 어느 날, '유라'의 일상을 뒤흔들\n\xa0예기치 못한 사건이 벌어지게 되는데..."")"
우리들의 완벽한 세계,"('벚꽃, 학교 도서관, 첫사랑. 일본 청춘 멜로에 어김없이 등장하는 요소들이 진부하면서도 매번 어떻게 표현했는지 기대하고 확인하는 즐거움이 이 장르의 매력이다. 영화는 요령 부리지 않고 장르의 기본 공식대로 걷는다. 사랑 이야기 이상으로 주인공 남녀가 장애라는 벽을 무너뜨리는 과정에 심혈을 기울인 연출도 역력하게 드러난다. 틀에 박힌 음악과 느슨한 후반 전개가 약점으로 작용하지만 스기사키 하나의 다부진 내레이션과 이와타 카타노리의 성실한 연기가 끝내 감정의 동화를 일으킨다. ', '벚꽃이 흩날리던 따스한 봄날, ‘카와나(스기사키 하나)’는 고등학교 농구부 에이스 선배 ‘이츠키(이와타 타카노리)’에게 첫눈에 반한다. 미술부였던 ‘카와나’는 그를 주제로 그림을 그리지만, 고백할 용기도 못 내고 그 사랑은 끝나버린다.\n\xa0\n\xa0“이 계절이 되면, 첫사랑이 떠오른다”\n\xa0인테리어 회사에 입사한 ‘카와나’는 협력사 미팅 자리에서 우연히 첫사랑 ‘이츠키’와 재회한다. 휠체어를 타고 있지만, 여전히 건축가의 꿈을 이루려 노력하는 ‘이츠키’의 반짝이는 모습에 다시 사랑에 빠진 ‘카와나’. 하지만 사고 이후 모든 상황이 달라진 ‘이츠키’는 ‘카와나’의 행복을 위해 자신의 솔직한 감정을 숨기려 하는데…\n\xa0\n\xa0다시 만난 첫사랑, 선배를 사랑해도 될까요?')"
로지,"('임대주택에서 쫓겨난 젊은 엄마 로지의 고된 일상을 따라간다. 아일랜드 더블린의 차가운 겨울을 배경으로 홈리스가 되어버린 평범한 가족의 어려움을 담담히 그린다. 카메라가 담담하고 냉정하게 거리를 둘수록 억울함과 분노는 더욱 크게 공명한다. 정서적으로는 다르덴 형제의 그늘에 있고, 호소하는 방식은 켄 로치의 영화들이 연상된다. 시스템이 개인을 외면할 때 응당 가져야 하는 들끓는 감정들이 화면과 관객 사이에 넘실댄다. 연민과 동정의 차이를 구분할 줄 아는 차분한 시선이 돋보인다.', '집을 잃은 후 잘 곳도, 머물 곳도 사라진 가족.\n\xa0로지와 남편 존, 그리고 어린 네 아이들은\n\xa0작은 자동차에 의지해 새로운 보금자리를 찾아 나선다.\n\xa0\n\xa0오늘만 견디면 될 거라고 생각했던 내일이 반복되면서,\n\xa0당장 밤을 함께 보낼 방 한 칸 조차 구하지 못하는\n\xa0극한의 상황까지 도달한 가족.\n\xa0설상가상 이웃들까지 로지의 이러한 상황을 눈치채고 마는데…\n\xa0로지는 세상의 냉혹함과 마주한 현실 속에서\n\xa0사랑하는 가족을 지켜내려 발버둥치기 시작한다.')"
슈퍼미니 2,"('자연과의 공생, 생명의 경이로움을 보여줬던 무성애니메이션 <슈퍼미니>의 속편. 실사배경과 3D 곤충 캐릭터는 움직임의 마술을 선사한다. 택배상자에 떨어져 지구를  반 바퀴 돌아 열대우림에 떨어진 무당벌레와 일개미는 각양각색의 곤충을 만나고 교감하며 새로운 세계를 모험한다. 언어를 초월한 무성영화의 마술적 매혹을 되살린 상상력은 여전하고 전작보다 잘 가공된 캐릭터와 세련된 화술이 한층 돋보인다. 곤충의 시점을 상상하고 재현된, 바람직한 의인화는 인간중심의 갇힌 시야를 벗어나 감성을 넓힌다.', '겨울나기 준비가 한창인 숲속 친구들. \n\xa0흑개미 ‘틈틈이’와 그의 친구들은, 인간 세상에서 달콤한 ‘절대 설탕’을 공수하던 중 \n\xa0숙적인 불개미 ‘욕심이’ 일당을 다시 만나고 위기에 빠지게 된다! \n\xa0‘틈틈이’를 구하러 온 무당벌레 ‘땡글이’. 하지만 구출 과정에서 사고로 ‘땡글이’ 아들인 ‘땡돌이’가 캐리비안 ‘과들루프’ 섬으로 발송되는 택배 박스에 실리게 된다. \n\xa0아빠 ‘땡글이’와 거미 친구 ‘예민이’, 그리고 흑개미 ‘틈틈이‘는 ‘땡돌이’를 구하기 위해 \n\xa0긴급 구조 드림팀을 결성해 캐리비안으로 떠나게 되는데…!')"
